berries,newspapers,,,,,,,,,,,,,,,,,,,,,
brown bread,meat spreads,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,cream cheese ,margarine,long life bakery product,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack,,,,,,,,,,,,,,,
sausage,curd,soda,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,root vegetables,other vegetables,whole milk,dessert,butter milk,yogurt,whipped/sour cream,sliced cheese,hard cheese,pastry,semi-finished bread,flour,pasta,canned vegetables,specialty chocolate,male cosmetics,newspapers,shopping bags,,,
oil,bottled beer,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,
soda,cake bar,candy,,,,,,,,,,,,,,,,,,,,
whole milk,soda,seasonal products,,,,,,,,,,,,,,,,,,,,
pork,beef,cream cheese ,tidbits,soda,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
whole milk,spices,,,,,,,,,,,,,,,,,,,,,
ham,finished products,whipped/sour cream,hard cheese,pasta,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,onions,other vegetables,canned beer,chocolate,,,,,,,,,,,,,,,,,
specialty cheese,soda,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,
citrus fruit,mustard,soda,canned beer,salty snack,chocolate,candy,shopping bags,,,,,,,,,,,,,,,
canned vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,hygiene articles,,,,,,,,,,,,,,,,
frankfurter,ham,dessert,yogurt,processed cheese,white bread,pastry,soda,,,,,,,,,,,,,,,
domestic eggs,canned beer,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,white wine,,,,,,,,,,,,,,,,,,,,
spread cheese,misc. beverages,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,napkins,dishes,,,,,,,,,,,,,,,,,,,
misc. beverages,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles,,,,,,,,,,
beef,root vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,
yogurt,seasonal products,,,,,,,,,,,,,,,,,,,,,
sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,pickled vegetables,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,,
butter,ice cream,brown bread,bottled beer,rum,,,,,,,,,,,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,,,,,,,,,,
other vegetables,sweet spreads,long life bakery product,detergent,,,,,,,,,,,,,,,,,,,
canned beer,chocolate,pot plants,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,salt,bottled water,,,,,,,,,,,,,,,,,
sausage,pastry,,,,,,,,,,,,,,,,,,,,,
curd,salty snack,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,rolls/buns,ketchup,canned vegetables,napkins,photo/film,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,yogurt,soft cheese,cat food,bottled water,chocolate,specialty chocolate,,,,,,,,,,,,,,
sausage,soda,shopping bags,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,rolls/buns,oil,mustard,soups,sweet spreads,soda,syrup,canned beer,waffles,chocolate,specialty bar,dish cleaner,baby cosmetics,cookware,,,,,,,
tropical fruit,coffee,soda,misc. beverages,canned beer,waffles,chocolate,,,,,,,,,,,,,,,,
chicken,pork,beef,grapes,other vegetables,whole milk,butter,yogurt,margarine,waffles,,,,,,,,,,,,,
white wine,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,brown bread,,,,,,,,,,,,,,,,,,,,
sausage,spices,newspapers,,,,,,,,,,,,,,,,,,,,
cat food,female sanitary products,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,herbs,packaged fruit/vegetables,brown bread,canned vegetables,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,,,,,,,,,,,,,,,,,,,,,
frankfurter,turkey,tropical fruit,grapes,root vegetables,other vegetables,whole milk,frozen vegetables,frozen meals,frozen potato products,pastry,pickled vegetables,sweet spreads,soda,misc. beverages,salty snack,cake bar,chocolate,detergent,house keeping products,,,
tropical fruit,long life bakery product,,,,,,,,,,,,,,,,,,,,,
bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,ice cream,misc. beverages,canned beer,cake bar,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,UHT-milk,sliced cheese,frozen vegetables,frozen dessert,semi-finished bread,sweet spreads,fruit/vegetable juice,newspapers,shopping bags,,,,,,,,,,,,
pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,
bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,
tropical fruit,brown bread,margarine,cat food,detergent,cling film/bags,newspapers,,,,,,,,,,,,,,,,
citrus fruit,coffee,canned beer,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,
pork,root vegetables,pastry,bottled beer,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,pastry,soda,red/blush wine,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
curd,specialty cheese,flour,long life bakery product,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,
sausage,butter,bottled beer,,,,,,,,,,,,,,,,,,,,
UHT-milk,canned beer,,,,,,,,,,,,,,,,,,,,,
tropical fruit,condensed milk,dog food,bottled water,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,
yogurt,bottled water,misc. beverages,fruit/vegetable juice,candy,light bulbs,newspapers,,,,,,,,,,,,,,,,
other vegetables,yogurt,beverages,UHT-milk,cream cheese ,long life bakery product,hygiene articles,napkins,,,,,,,,,,,,,,,
turkey,tropical fruit,pip fruit,onions,whipped/sour cream,pastry,semi-finished bread,potato products,coffee,salty snack,shopping bags,,,,,,,,,,,,
pastry,ketchup,chocolate,napkins,,,,,,,,,,,,,,,,,,,
whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,
ham,chicken,other vegetables,processed cheese,white bread,detergent,,,,,,,,,,,,,,,,,
sausage,dessert,sliced cheese,brown bread,detergent,kitchen towels,pot plants,shopping bags,,,,,,,,,,,,,,,
tropical fruit,yogurt,beverages,rolls/buns,waffles,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,yogurt,hard cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,brown bread,margarine,sugar,bottled water,canned beer,shopping bags,,,,,,,,,,,,,,
pork,frozen potato products,rice,flower (seeds),,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,whole milk,white bread,chewing gum,,,,,,,,,,,,,,,,,
brown bread,pastry,bottled water,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,onions,dessert,whipped/sour cream,UHT-milk,brown bread,newspapers,,,,,,,,,,,,,,,
chocolate,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,margarine,bottled water,,,,,,,,,,,,,,,,,,,
whole milk,beverages,bottled beer,,,,,,,,,,,,,,,,,,,,
chicken,pip fruit,root vegetables,herbs,whole milk,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,packaged fruit/vegetables,whole milk,yogurt,cat food,bottled water,chocolate,napkins,,,,,,,,,,,,,,
hamburger meat,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,cream cheese ,rolls/buns,baking powder,,,,,,,,,,,,,,
root vegetables,whole milk,bottled water,abrasive cleaner,cling film/bags,,,,,,,,,,,,,,,,,,
finished products,pet care,soda,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
whole milk,pasta,mustard,ketchup,dog food,soda,newspapers,,,,,,,,,,,,,,,,
bottled water,fruit/vegetable juice,white wine,,,,,,,,,,,,,,,,,,,,
turkey,whole milk,domestic eggs,rolls/buns,flour,mustard,cereals,long life bakery product,,,,,,,,,,,,,,,
turkey,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese ,brown bread,baking powder,dog food,bottled water,soda,fruit/vegetable juice,canned beer,detergent,pot plants,,,,,,,
meat,turkey,hamburger meat,citrus fruit,pip fruit,whole milk,butter,yogurt,specialty cheese,rolls/buns,brown bread,Instant food products,bottled beer,specialty chocolate,newspapers,,,,,,,,
tropical fruit,pip fruit,yogurt,frozen meals,rolls/buns,ready soups,bottled water,soda,newspapers,,,,,,,,,,,,,,
detergent,softener,shopping bags,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,pot plants,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,other vegetables,soda,bottled beer,,,,,,,,,,,,,,,,,,
frankfurter,margarine,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,rolls/buns,soups,coffee,,,,,,,,,,,,,,,,,,
berries,whole milk,hard cheese,processed cheese,domestic eggs,rolls/buns,white bread,margarine,sugar,waffles,,,,,,,,,,,,,
frankfurter,sausage,hamburger meat,pip fruit,other vegetables,whole milk,dessert,frozen meals,domestic eggs,soda,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,rolls/buns,red/blush wine,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,whole milk,pickled vegetables,coffee,,,,,,,,,,,,,,,,,,
frankfurter,pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread,,,,,,,,,,,,,,,
ham,whole milk,sliced cheese,bottled water,napkins,,,,,,,,,,,,,,,,,,
citrus fruit,berries,whole milk,butter milk,whipped/sour cream,frozen vegetables,mustard,baking powder,soda,fruit/vegetable juice,liquor (appetizer),nut snack,cooking chocolate,,,,,,,,,,
chicken,whole milk,soft cheese,coffee,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,other vegetables,whole milk,butter,yogurt,cream cheese ,brown bread,,,,,,,,,,,,,,,
curd,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,rolls/buns,pastry,coffee,cake bar,newspapers,,,,,,,,,
hamburger meat,whole milk,white bread,brown bread,sugar,fruit/vegetable juice,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,butter milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,margarine,bottled water,,,,,,,,,,,,,,
sausage,rolls/buns,chewing gum,specialty bar,,,,,,,,,,,,,,,,,,,
red/blush wine,specialty bar,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,processed cheese,rolls/buns,white bread,brown bread,margarine,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,whole milk,domestic eggs,rubbing alcohol,,,,,,,,,,,,,,,,,
pip fruit,bottled water,liquor,napkins,cling film/bags,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,
whole milk,roll products ,semi-finished bread,margarine,pet care,instant coffee,soda,bottled beer,salty snack,popcorn,long life bakery product,,,,,,,,,,,,
pork,root vegetables,whole milk,whipped/sour cream,ice cream,brown bread,flour,pasta,margarine,sugar,pudding powder,bottled water,specialty chocolate,detergent,dish cleaner,hygiene articles,cling film/bags,house keeping products,candles,,,,
frankfurter,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,pot plants,,,,,,,,,,,,,,,,,,,,
ham,beef,butter,yogurt,specialty cheese,domestic eggs,bottled water,cake bar,pot plants,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,UHT-milk,soft cheese,domestic eggs,rolls/buns,dish cleaner,,,,,,,,,,,,,,,
frankfurter,onions,whole milk,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,soft cheese,brown bread,seasonal products,,,,,,,,,,,,,,,,,,
ham,whole milk,soft cheese,long life bakery product,,,,,,,,,,,,,,,,,,,
condensed milk,rolls/buns,sugar,cat food,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,
beef,rolls/buns,dog food,soda,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,
sausage,ham,root vegetables,other vegetables,soft cheese,sliced cheese,mustard,specialty vegetables,bottled beer,rum,long life bakery product,,,,,,,,,,,,
sausage,meat,chicken,hamburger meat,tropical fruit,herbs,other vegetables,ice cream,white bread,soda,specialty chocolate,dish cleaner,abrasive cleaner,,,,,,,,,,
butter,frozen vegetables,margarine,cake bar,,,,,,,,,,,,,,,,,,,
berries,beverages,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,butter,cream cheese ,pickled vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,
sausage,root vegetables,whole milk,pastry,soda,soap,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,whole milk,butter milk,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,sliced cheese,cream cheese ,rolls/buns,margarine,soda,misc. beverages,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,
sausage,soda,white wine,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,canned beer,,,,,,,,,,,,,,,,,,,,
beef,onions,other vegetables,whipped/sour cream,domestic eggs,pastry,flour,pet care,fruit/vegetable juice,canned beer,newspapers,,,,,,,,,,,,
sausage,other vegetables,butter,curd,whipped/sour cream,hard cheese,flour,sauces,misc. beverages,fruit/vegetable juice,salty snack,,,,,,,,,,,,
pork,beef,root vegetables,other vegetables,whole milk,domestic eggs,rice,sugar,fruit/vegetable juice,bottled beer,abrasive cleaner,soap,newspapers,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,herbs,whole milk,curd,yogurt,canned fish,pot plants,,,,,,,,,,,,,,,
whole milk,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whole milk,margarine,,,,,,,,,,,,,,,,,,,
pork,beef,root vegetables,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,margarine,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,whole milk,beverages,rolls/buns,napkins,,,,,,,,,,,,,,,,,,
coffee,bottled water,cling film/bags,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,domestic eggs,hygiene articles,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,onions,other vegetables,whole milk,sliced cheese,cream cheese ,salt,newspapers,,,,,,,,,,,,,,
ham,tropical fruit,beverages,white bread,pastry,waffles,specialty chocolate,specialty bar,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,onions,whole milk,domestic eggs,rolls/buns,brown bread,pastry,newspapers,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,curd,domestic eggs,brown bread,fruit/vegetable juice,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,soda,bottled beer,liquor (appetizer),,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,brown bread,margarine,,,,,,,,,,,,,,,,,,,
canned vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen potato products,oil,shopping bags,,,,,,,,,,,,,,,,,,,
pip fruit,UHT-milk,white bread,brown bread,margarine,softener,napkins,,,,,,,,,,,,,,,,
other vegetables,whole milk,pet care,soda,canned beer,salty snack,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,white bread,soda,fruit/vegetable juice,candy,napkins,,,,,,,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,root vegetables,other vegetables,whole milk,curd,sliced cheese,processed cheese,frozen meals,ice cream,domestic eggs,bottled water,fruit/vegetable juice,bottled beer,,,,,,,,,
root vegetables,whole milk,hard cheese,domestic eggs,zwieback,rice,mustard,organic products,pickled vegetables,cat food,coffee,fruit/vegetable juice,cleaner,napkins,shopping bags,,,,,,,,
chicken,berries,root vegetables,herbs,other vegetables,whole milk,curd,ice cream,domestic eggs,margarine,soups,newspapers,,,,,,,,,,,
meat,whole milk,domestic eggs,bottled water,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,hamburger meat,tropical fruit,other vegetables,pastry,soda,salty snack,nut snack,detergent,,,,,,,,,,,,,
ham,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter milk,domestic eggs,rolls/buns,pastry,mustard,pickled vegetables,soda,long life bakery product,chocolate,specialty chocolate,specialty bar,chocolate marshmallow,candy,napkins,cookware,newspapers
chicken,rolls/buns,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,whipped/sour cream,soft cheese,processed cheese,pastry,roll products ,flour,cat food,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,
cat food,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,
whole milk,pot plants,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,coffee,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,bottled water,soda,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,specialty fat,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,grapes,root vegetables,other vegetables,whole milk,butter,yogurt,rolls/buns,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,other vegetables,curd,rolls/buns,tea,bottled water,hygiene articles,flower (seeds),,,,,,,,,,,,,
frankfurter,pork,beef,tropical fruit,root vegetables,other vegetables,butter,rolls/buns,pastry,coffee,fruit/vegetable juice,chocolate,hygiene articles,newspapers,,,,,,,,,
tropical fruit,onions,whole milk,whipped/sour cream,margarine,soda,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,curd,dessert,butter milk,yogurt,sauces,bottled water,syrup,specialty chocolate,cleaner,,,,,,,,,,,
frankfurter,sausage,turkey,tropical fruit,root vegetables,white bread,canned vegetables,soda,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,herbs,whole milk,processed cheese,mayonnaise,soda,rum,,,,,,,,,,,,,,
root vegetables,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,butter,curd,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,frozen meals,Instant food products,soda,fruit/vegetable juice,salty snack,specialty bar,,,,,
chicken,hamburger meat,tropical fruit,pip fruit,root vegetables,other vegetables,rolls/buns,salt,canned vegetables,coffee,soda,canned beer,,,,,,,,,,,
other vegetables,whole milk,curd,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen meals,rolls/buns,zwieback,margarine,pickled vegetables,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,
zwieback,salty snack,popcorn,waffles,chocolate,,,,,,,,,,,,,,,,,,
pork,bottled beer,salty snack,detergent,napkins,,,,,,,,,,,,,,,,,,
rolls/buns,roll products ,cat food,shopping bags,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,butter,,,,,,,,,,,,,,,,,,,,
citrus fruit,onions,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,
pip fruit,onions,other vegetables,vinegar,waffles,,,,,,,,,,,,,,,,,,
sausage,spread cheese,mustard,bottled water,cleaner,shopping bags,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,pip fruit,other vegetables,butter milk,yogurt,sliced cheese,coffee,specialty bar,,,,,,,,,,,,,,
chicken,whole milk,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,packaged fruit/vegetables,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,yogurt,bottled water,bottled beer,,,,,,,,,,,,,,,,,
other vegetables,butter milk,frozen fish,oil,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,white bread,flour,specialty fat,baking powder,bottled water,fruit/vegetable juice,flower (seeds),,,,,,,,,,,,,
tropical fruit,pip fruit,other vegetables,whole milk,curd,photo/film,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,curd,yogurt,brown bread,rice,margarine,canned beer,cake bar,dish cleaner,hygiene articles,napkins,house keeping products,,,,,,,,,
root vegetables,other vegetables,curd,cream cheese ,pastry,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,tea,bottled beer,,,,,,,,,,,,,,,,,,,
frankfurter,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,root vegetables,herbs,other vegetables,whole milk,curd,hard cheese,cream cheese ,domestic eggs,brown bread,oil,canned fruit,bottled water,misc. beverages,fruit/vegetable juice,,,,,,
butter milk,cream cheese ,bottled water,,,,,,,,,,,,,,,,,,,,
whole milk,butter,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,
onions,pastry,pot plants,,,,,,,,,,,,,,,,,,,,
herbs,whole milk,butter milk,yogurt,cream cheese ,frozen vegetables,frozen fish,rolls/buns,salt,margarine,newspapers,,,,,,,,,,,,
berries,yogurt,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,
ice cream,cereals,chewing gum,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,ice cream,pot plants,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,herbs,other vegetables,whole milk,yogurt,domestic eggs,rolls/buns,light bulbs,,,,,,,,,,,,,,
bottled beer,liquor,liquor (appetizer),long life bakery product,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,pastry,instant coffee,soda,napkins,newspapers,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,frozen vegetables,margarine,pickled vegetables,cat food,detergent,pot plants,,,,,,,,,,,,,,
grapes,berries,butter,frozen vegetables,bottled water,soda,cling film/bags,,,,,,,,,,,,,,,,
beef,soda,detergent,flower (seeds),,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,rolls/buns,pastry,sweet spreads,chocolate,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,beef,berries,other vegetables,whole milk,yogurt,domestic eggs,pastry,soda,bottled beer,red/blush wine,flower (seeds),,,,,,,,,,
hard cheese,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,dessert,roll products ,tea,cocoa drinks,bottled beer,canned beer,cooking chocolate,cling film/bags,,,,,,,,,,,,,
sausage,rolls/buns,pastry,soda,seasonal products,shopping bags,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,red/blush wine,prosecco,specialty chocolate,,,,,,,,,,,,,,,,,,
sliced cheese,hard cheese,coffee,soda,bottled beer,chewing gum,hygiene articles,,,,,,,,,,,,,,,,
whole milk,dessert,,,,,,,,,,,,,,,,,,,,,
yogurt,soft cheese,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,citrus fruit,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,domestic eggs,white bread,coffee,bottled beer,,,,,,,
sausage,turkey,tropical fruit,grapes,other vegetables,whole milk,curd,yogurt,semi-finished bread,spices,baking powder,cat food,bottled water,long life bakery product,chocolate,,,,,,,,
citrus fruit,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,white bread,newspapers,,,,,,,,,,,,,,,,,,,
